Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Zipcode
3,1,11/13/2015 13:19,11/13/2015,13:19:00,13,2.02E+11,700 BLOCK S FRONT ST,600,Thefts,3,2015-11,-75.144314,39.940097,19147
26,3,7/14/2015 11:30,7/14/2015,11:30:00,11,2.02E+11,1500 BLOCK E SUSQUEHANNA AV,600,Thefts,19,2015-07,-75.127188,39.976422,19125
15,1,1/31/2015 12:26,1/31/2015,12:26:00,12,2.02E+11,4500 BLOCK GAUL ST,1400,Vandalism/Criminal Mischief,11,2015-01,-75.073956,40.003215,19137
25,4,9/21/2015 7:19,9/21/2015,7:19:00,7,2.02E+11,2700 BLOCK N 06TH ST,600,Thefts,18,2015-09,-75.141989,39.992961,19133
24,1,4/18/2015 1:45,4/18/2015,1:45:00,1,2.02E+11,2000 BLOCK E CORNWALL ST,2100,Driving Under The Influence,17,2015-04,-75.108483,39.995693,19134
12,1,12/9/2015 16:33,12/9/2015,16:33:00,16,2.02E+11,7100 BLOCK ELMWOOD AVE,2400,Disorderly Conduct,9,2015-12,-75.238992,39.916052,19142
24,1,8/19/2015 16:28,8/19/2015,16:28:00,16,2.02E+11,1800 BLOCK E MADISON ST,600,Thefts,17,2015-08,-75.111809,39.996875,19134
24,3,4/26/2015 17:14,4/26/2015,17:14:00,17,2.02E+11,3000 BLOCK SALMON ST,700,Thefts,17,2015-04,-75.105538,39.981622,19134
3,2,12/23/2015 13:30,12/23/2015,13:30:00,13,2.02E+11,S 04TH ST / SNYDER AV,600,Thefts,3,2015-12,-75.153458,39.9223,19148
15,2,9/3/2015 11:34,9/3/2015,11:34:00,11,2.02E+11,1700 BLOCK SCATTERGOOD ST,1400,Vandalism/Criminal Mischief,11,2015-09,-75.073739,40.020948,19124
1,2,4/20/2015 18:51,4/20/2015,18:51:00,18,2.02E+11,2200 BLOCK OREGON AV,600,Thefts,1,2015-04,-75.185227,39.918538,19145
25,4,1/17/2015 7:36,1/17/2015,7:36:00,7,2.02E+11,3300 BLOCK GERMANTOWN AVE,2100,Driving Under The Influence,18,2015-01,-75.148884,40.002735,19140
26,3,7/30/2015 17:55,7/30/2015,17:55:00,17,2.02E+11,2300 BLOCK E HUNTINGDON ST,600,Thefts,19,2015-07,-75.120132,39.980677,19125
19,2,4/26/2015 10:00,4/26/2015,10:00:00,10,2.02E+11,100 BLOCK N RUBY ST,1400,Vandalism/Criminal Mischief,15,2015-04,-75.227457,39.962865,19139
18,2,7/28/2015 23:13,7/28/2015,23:13:00,23,2.02E+11,5400 BLOCK CHANCELLOR ST,700,Recovered Stolen Motor Vehicle,14,2015-07,-75.229481,39.956806,19139
15,2,4/12/2015 8:34,4/12/2015,8:34:00,8,2.02E+11,4200 BLOCK LEVICK ST,600,Thefts,11,2015-04,-75.055584,40.025969,19135
25,2,7/20/2015 0:49,7/20/2015,0:49:00,0,2.02E+11,4700 BLOCK RORER ST,1400,Vandalism/Criminal Mischief,18,2015-07,-75.114395,40.021419,19120
25,3,6/14/2015 12:48,6/14/2015,12:48:00,12,2.02E+11,3200 BLOCK KIP ST,700,Recovered Stolen Motor Vehicle,18,2015-06,-75.126149,39.998176,19134
26,3,11/22/2015 21:52,11/22/2015,21:52:00,21,2.02E+11,600 BLOCK E GIRARD AV,1400,Vandalism/Criminal Mischief,19,2015-11,-75.127069,39.971326,19125
3,3,5/25/2015 2:03,5/25/2015,2:03:00,2,2.02E+11,700 BLOCK FEDERAL ST,2100,Driving Under The Influence,3,2015-05,-75.15582,39.933824,19147
39,1,11/5/2015 18:18,11/5/2015,18:18:00,18,2.02E+11,300 BLOCK BERKLEY ST A,1400,Vandalism/Criminal Mischief,21,2015-11,-75.163929,40.020928,19144
22,1,5/1/2015 12:04,5/1/2015,12:04:00,12,2.02E+11,2200 BLOCK N WOODSTOCK ST,1400,Vandalism/Criminal Mischief,16,2015-05,-75.166456,39.987662,19121
6,2,11/3/2015 13:42,11/3/2015,13:42:00,13,2.02E+11,200 BLOCK MARKET ST,700,Recovered Stolen Motor Vehicle,5,2015-11,-75.144888,39.950131,19106
16,1,10/24/2015 11:06,10/24/2015,11:06:00,11,2.02E+11,200 BLOCK N 35TH ST,600,Thefts,12,2015-10,-75.192494,39.958768,19104
24,2,3/11/2015 12:02,3/11/2015,12:02:00,12,2.02E+11,300 BLOCK E SOMERSET ST,500,Burglary,17,2015-03,-75.125138,39.991831,19134
24,3,10/30/2015 7:45,10/30/2015,7:45:00,7,2.02E+11,2600 BLOCK PICKWICK ST,600,Thefts,17,2015-10,-75.09255,39.99091,19134
19,1,12/5/2015 22:23,12/5/2015,22:23:00,22,2.02E+11,6300 BLOCK VINE ST,600,Thefts,15,2015-12,-75.245832,39.967282,19139
35,2,9/12/2015 13:52,9/12/2015,13:52:00,13,2.02E+11,1300 BLOCK W SOMERVILLE AV,600,Thefts,20,2015-09,-75.14409,40.035031,19141
35,3,10/13/2015 18:25,10/13/2015,18:25:00,18,2.02E+11,1500 BLOCK FISHER LN,1400,Vandalism/Criminal Mischief,20,2015-10,-75.147563,40.033907,19141
19,1,10/4/2015 23:59,10/4/2015,23:59:00,0,2.02E+11,1700 BLOCK N FELTON ST,1400,Vandalism/Criminal Mischief,15,2015-10,-75.24498,39.978381,19151
18,2,1/20/2015 18:47,1/20/2015,18:47:00,18,2.02E+11,600 BLOCK S 52ND ST,300,Robbery,14,2015-01,-75.22693,39.950454,19143
35,1,10/9/2015 12:21,10/9/2015,12:21:00,12,2.02E+11,5600 BLOCK N 05TH ST,600,Thefts,20,2015-10,-75.130494,40.036802,19120
39,2,11/8/2015 5:20,11/8/2015,5:20:00,5,2.02E+11,4200 BLOCK N BROAD ST,1100,Fraud,21,2015-11,-75.149523,40.017462,19140
25,3,9/30/2015 20:45,9/30/2015,20:45:00,20,2.02E+11,700 BLOCK E TIOGA ST,300,Robbery,18,2015-09,-75.115755,40.001509,19134
14,4,1/16/2015 10:55,1/16/2015,10:55:00,10,2.02E+11,7700 BLOCK CRITTENDEN ST,600,Thefts,10,2015-01,-75.193005,40.072169,19118
14,2,11/10/2015 18:42,11/10/2015,18:42:00,18,2.02E+11,5800 BLOCK CHEW AV,1400,Vandalism/Criminal Mischief,10,2015-11,-75.166302,40.046337,19144
3,3,8/28/2015 2:28,8/28/2015,2:28:00,2,2.02E+11,1900 BLOCK S CAMAC ST,300,Robbery,3,2015-08,-75.166103,39.926388,19148
35,1,10/26/2015 10:00,10/26/2015,10:00:00,10,2.02E+11,6400 BLOCK N 02ND ST,700,Recovered Stolen Motor Vehicle,20,2015-10,-75.123162,40.047884,19126
7,3,5/7/2015 12:42,5/7/2015,12:42:00,12,2.02E+11,11000 BLOCK E ROOSEVELT BLVD,600,Thefts,6,2015-05,-75.007961,40.100745,19116
35,2,7/20/2015 14:59,7/20/2015,14:59:00,14,2.02E+11,4900 BLOCK N BROAD ST,1100,Fraud,20,2015-07,-75.147156,40.027684,19141
15,1,3/27/2015 0:51,3/27/2015,0:51:00,0,2.02E+11,4000 BLOCK RICHMOND ST,700,Recovered Stolen Motor Vehicle,11,2015-03,-75.079096,39.99444,19137
39,1,6/11/2015 9:54,6/11/2015,9:54:00,9,2.02E+11,100 BLOCK HANSBERRY ST,600,Thefts,21,2015-06,-75.168794,40.029403,19144
14,1,9/11/2015 3:48,9/11/2015,3:48:00,3,2.02E+11,7500 BLOCK OGONTZ AVE,700,Recovered Stolen Motor Vehicle,10,2015-09,-75.156983,40.069184,19150
17,3,3/31/2015 12:42,3/31/2015,12:42:00,12,2.02E+11,1400 BLOCK S BOUVIER ST,400,Aggravated Assault,13,2015-03,-75.173668,39.933441,19146
24,1,1/1/2015 11:44,1/1/2015,11:44:00,11,2.02E+11,3800 BLOCK BENNINGTON ST,600,Thefts,17,2015-01,-75.10603,40.005773,19124
19,2,12/30/2015 18:54,12/30/2015,18:54:00,18,2.02E+11,300 BLOCK N 54TH ST,2100,Driving Under The Influence,15,2015-12,-75.227738,39.965093,19139
2,1,1/16/2015 21:45,1/16/2015,21:45:00,21,2.02E+11,1500 BLOCK BENNER ST,1400,Vandalism/Criminal Mischief,2,2015-01,-75.07814,40.034192,19149
15,2,8/3/2015 18:00,8/3/2015,18:00:00,18,2.02E+11,4400 BLOCK COMLY ST,1400,Vandalism/Criminal Mischief,11,2015-08,-75.061837,40.020466,19135
35,3,2/11/2015 15:18,2/11/2015,15:18:00,15,2.02E+11,N BROAD ST / W OLNEY AVE,2400,Disorderly Conduct,20,2015-02,-75.144752,40.039082,19141
9,2,7/18/2015 21:23,7/18/2015,21:23:00,21,2.02E+11,1900 BLOCK CHESTNUT ST,600,Thefts,8,2015-07,-75.171974,39.95183,19103
25,4,6/5/2015 22:24,6/5/2015,22:24:00,22,2.02E+11,3300 BLOCK N OLD YORK RD,400,Aggravated Assault,18,2015-06,-75.148768,40.002748,19140
25,3,4/19/2015 17:17,4/19/2015,17:17:00,17,2.02E+11,N LAWRENCE ST / W CAMBRIA ST,1400,Vandalism/Criminal Mischief,18,2015-04,-75.13859,39.995056,19133
9,1,4/19/2015 18:43,4/19/2015,18:43:00,18,2.02E+11,1700 BLOCK CHESTNUT ST,600,Thefts,8,2015-04,-75.168826,39.951441,19103
15,3,2/8/2015 9:22,2/8/2015,9:22:00,9,2.02E+11,2900 BLOCK KNORR ST,1400,Vandalism/Criminal Mischief,11,2015-02,-75.058068,40.036227,19149
39,2,8/6/2015 16:54,8/6/2015,16:54:00,16,2.02E+11,1400 BLOCK W TIOGA ST,1400,Vandalism/Criminal Mischief,21,2015-08,-75.15311,40.00638,19140
22,1,1/9/2015 23:46,1/9/2015,23:46:00,23,2.02E+11,1700 BLOCK W SUSQUEHANNA AVE,2100,Driving Under The Influence,16,2015-01,-75.16106,39.986877,19121
35,1,12/29/2015 13:54,12/29/2015,13:54:00,13,2.02E+11,5600 BLOCK RISING SUN AVE,1400,Vandalism/Criminal Mischief,20,2015-12,-75.114919,40.034501,19120
19,3,2/3/2015 12:06,2/3/2015,12:06:00,12,2.02E+11,1500 BLOCK N 52ND ST 707,600,Thefts,15,2015-02,-75.225859,39.978568,19131
22,2,7/10/2015 4:30,7/10/2015,4:30:00,4,2.02E+11,2300 BLOCK N 29TH ST,1400,Vandalism/Criminal Mischief,16,2015-07,-75.179644,39.992469,19132
3,2,11/6/2015 8:29,11/6/2015,8:29:00,8,2.02E+11,0 BLOCK OREGON AV,600,Thefts,3,2015-11,-75.141213,39.912926,19148
5,2,4/8/2015 15:22,4/8/2015,15:22:00,15,2.02E+11,300 BLOCK PARKER AVE,1100,Fraud,4,2015-04,-75.228528,40.04057,19128
22,1,9/5/2015 19:45,9/5/2015,19:45:00,19,2.02E+11,2600 BLOCK N 17TH ST,300,Robbery,16,2015-09,-75.159767,39.993034,19132
14,2,9/22/2015 12:27,9/22/2015,12:27:00,12,2.02E+11,5900 BLOCK MAGNOLIA ST,1400,Vandalism/Criminal Mischief,10,2015-09,-75.171638,40.044913,19144
19,2,8/28/2015 1:51,8/28/2015,1:51:00,1,2.02E+11,1200 BLOCK N 52ND ST,2100,Driving Under The Influence,15,2015-08,-75.225815,39.971584,19131
35,2,2/10/2015 21:39,2/10/2015,21:39:00,21,2.02E+11,200 BLOCK RUBICAM ST,1400,Vandalism/Criminal Mischief,20,2015-02,-75.128013,40.029321,19120
12,1,10/12/2015 17:27,10/12/2015,17:27:00,17,2.02E+11,7700 BLOCK LINDBERGH BLVD 518,1400,Vandalism/Criminal Mischief,9,2015-10,-75.241939,39.903989,19153
6,3,5/4/2015 18:24,5/4/2015,18:24:00,18,2.02E+11,400 BLOCK S BROAD ST,600,Thefts,5,2015-05,-75.164951,39.94553,19147
14,1,7/24/2015 19:58,7/24/2015,19:58:00,19,2.02E+11,6800 BLOCK RODNEY ST,600,Thefts,10,2015-07,-75.155915,40.056788,19138
19,3,11/29/2015 8:31,11/29/2015,8:31:00,8,2.02E+11,5200 BLOCK WOODBINE AVE,700,Thefts,15,2015-11,-75.231159,39.993336,19131
39,3,6/27/2015 17:12,6/27/2015,17:12:00,17,2.02E+11,2100 BLOCK W SOMERSET ST,700,Thefts,21,2015-06,-75.166552,39.997164,19132
26,1,9/18/2015 21:16,9/18/2015,21:16:00,21,2.02E+11,2600 BLOCK N 07TH ST,100,Homicide,19,2015-09,-75.143963,39.992209,19133
35,1,6/27/2015 14:34,6/27/2015,14:34:00,14,2.02E+11,6200 BLOCK MASCHER ST,1400,Vandalism/Criminal Mischief,20,2015-06,-75.121483,40.044771,19120
19,2,6/22/2015 5:55,6/22/2015,5:55:00,5,2.02E+11,1200 BLOCK N 55TH ST,600,Thefts,15,2015-06,-75.230731,39.970944,19131
25,3,4/8/2015 13:21,4/8/2015,13:21:00,13,2.02E+11,2800 BLOCK MUTTER ST,1800,Narcotic / Drug Law Violations,18,2015-04,-75.133055,39.99284,19133
24,3,10/13/2015 1:53,10/13/2015,1:53:00,1,2.02E+11,3200 BLOCK AMBER ST,1400,Vandalism/Criminal Mischief,17,2015-10,-75.109694,39.992395,19134
24,2,1/26/2015 16:42,1/26/2015,16:42:00,16,2.02E+11,3100 BLOCK TULIP ST,500,Burglary,17,2015-01,-75.109739,39.988449,19134
18,3,3/18/2015 18:03,3/18/2015,18:03:00,18,2.02E+11,3700 BLOCK WALNUT ST,600,Thefts,14,2015-03,-75.198424,39.953648,19104
19,3,11/28/2015 16:23,11/28/2015,16:23:00,16,2.02E+11,5300 BLOCK LANCASTER AVE,500,Burglary,15,2015-11,-75.227198,39.977468,19131
15,3,6/29/2015 8:29,6/29/2015,8:29:00,8,2.02E+11,6900 BLOCK DITMAN ST,600,Thefts,11,2015-06,-75.043009,40.02767,19135
12,2,9/14/2015 19:27,9/14/2015,19:27:00,19,2.02E+11,7000 BLOCK GREENWAY AV,1400,Vandalism/Criminal Mischief,9,2015-09,-75.244168,39.92056,19142
35,2,3/26/2015 17:06,3/26/2015,17:06:00,17,2.02E+11,5200 BLOCK N FRONT ST,700,Thefts,20,2015-03,-75.12247,40.030623,19120
3,3,2/19/2015 9:35,2/19/2015,9:35:00,9,2.02E+11,2400 BLOCK S 11TH ST,600,Thefts,3,2015-02,-75.165433,39.919434,19148
14,1,4/9/2015 23:44,4/9/2015,23:44:00,23,2.02E+11,300 BLOCK E SHARPNACK ST,700,Recovered Stolen Motor Vehicle,10,2015-04,-75.178884,40.054146,19119
14,4,6/5/2015 15:21,6/5/2015,15:21:00,15,2.02E+11,8300 BLOCK RODNEY ST,1400,Vandalism/Criminal Mischief,10,2015-06,-75.180042,40.071839,19150
14,3,11/21/2015 11:23,11/21/2015,11:23:00,11,2.02E+11,7100 BLOCK MOUNT AIRY TER,1400,Vandalism/Criminal Mischief,10,2015-11,-75.207679,40.043849,19119
24,2,4/23/2015 18:53,4/23/2015,18:53:00,18,2.02E+11,2900 BLOCK ROSEHILL ST,1800,Narcotic / Drug Law Violations,17,2015-04,-75.124964,39.993339,19134
26,3,9/24/2015 13:45,9/24/2015,13:45:00,13,2.02E+11,1300 BLOCK E PALMER ST,600,Thefts,19,2015-09,-75.129428,39.972854,19125
26,3,6/27/2015 17:03,6/27/2015,17:03:00,17,2.02E+11,2600 BLOCK COLLINS ST,600,Thefts,19,2015-06,-75.121425,39.985669,19125
22,3,3/18/2015 17:07,3/18/2015,17:07:00,17,2.02E+11,1600 BLOCK N BROAD ST,600,Thefts,16,2015-03,-75.158286,39.97734,19121
24,1,1/25/2015 19:32,1/25/2015,19:32:00,19,2.02E+11,3500 BLOCK KENSINGTON AV,1400,Vandalism/Criminal Mischief,17,2015-01,-75.105233,40.000936,19134
26,1,9/2/2015 11:17,9/2/2015,11:17:00,11,2.02E+11,2000 BLOCK N HOWARD ST,600,Thefts,19,2015-09,-75.134118,39.980643,19122
12,3,8/19/2015 19:22,8/19/2015,19:22:00,19,2.02E+11,6700 BLOCK ELMWOOD AVE,2100,Driving Under The Influence,9,2015-08,-75.232868,39.920362,19142
22,3,11/22/2015 20:53,11/22/2015,20:53:00,20,2.02E+11,1600 BLOCK JEFFERSON ST,600,Thefts,16,2015-11,-75.162814,39.976376,19121
24,1,8/13/2015 11:55,8/13/2015,11:55:00,11,2.02E+11,2100 BLOCK WHEATSHEAF LN,500,Burglary,17,2015-08,-75.091663,40.000225,19137
15,1,9/15/2015 18:55,9/15/2015,18:55:00,18,2.02E+11,4300 BLOCK JOSEPHINE ST,1400,Vandalism/Criminal Mischief,11,2015-09,-75.082779,40.009418,19124
1,2,8/18/2015 20:10,8/18/2015,20:10:00,20,2.02E+11,3700 BLOCK GATEWAY DR,600,Thefts,1,2015-08,-75.19131,39.906527,19145
9,2,5/18/2015 2:35,5/18/2015,2:35:00,2,2.02E+11,1500 BLOCK JOHN F KENNEDY BLVD,2500,Vagrancy/Loitering,8,2015-05,-75.165851,39.953671,19102
35,2,1/18/2015 3:36,1/18/2015,3:36:00,3,2.02E+11,4400 BLOCK OLD YORK RD,1600,Prostitution and Commercialized Vice,20,2015-01,-75.147195,40.019958,19140
25,4,8/28/2015 17:07,8/28/2015,17:07:00,17,2.02E+11,1000 BLOCK W ONTARIO ST,1400,Vandalism/Criminal Mischief,18,2015-08,-75.146569,40.003909,19140
9,2,1/31/2015 17:10,1/31/2015,17:10:00,17,2.02E+11,1500 BLOCK MARKET ST,1100,Fraud,8,2015-01,-75.165287,39.95255,19102
18,3,7/8/2015 23:17,7/8/2015,23:17:00,23,2.02E+11,4500 BLOCK WALNUT ST,700,Recovered Stolen Motor Vehicle,14,2015-07,-75.212133,39.955347,19139
14,1,10/8/2015 23:54,10/8/2015,23:54:00,23,2.02E+11,1600 BLOCK E PHIL ELLENA ST,700,Recovered Stolen Motor Vehicle,10,2015-10,-75.162314,40.074636,19150
15,1,9/9/2015 11:29,9/9/2015,11:29:00,11,2.02E+11,2100 BLOCK GILLINGHAM ST,600,Thefts,11,2015-09,-75.079993,40.00906,19124
24,2,4/7/2015 16:20,4/7/2015,16:20:00,16,2.02E+11,2800 BLOCK RUTH ST,2500,Vagrancy/Loitering,17,2015-04,-75.121212,39.991639,19134
19,3,2/2/2015 1:14,2/2/2015,1:14:00,1,2.02E+11,4700 BLOCK MERION AVE,300,Robbery,15,2015-02,-75.216461,39.972815,19131
35,1,4/9/2015 15:58,4/9/2015,15:58:00,15,2.02E+11,100 BLOCK E OLNEY AV,600,Thefts,20,2015-04,-75.121299,40.035317,19120
19,2,10/2/2015 0:22,10/2/2015,0:22:00,0,2.02E+11,5700 BLOCK THOMPSON ST,700,Recovered Stolen Motor Vehicle,15,2015-10,-75.234507,39.971998,19131
15,2,6/24/2015 8:37,6/24/2015,8:37:00,8,2.02E+11,2000 BLOCK ANCHOR ST,1400,Vandalism/Criminal Mischief,11,2015-06,-75.065214,40.016754,19124
12,1,11/23/2015 17:25,11/23/2015,17:25:00,17,2.02E+11,7800 BLOCK CHELWYNDE AV,1400,Vandalism/Criminal Mischief,9,2015-11,-75.247313,39.904807,19153
25,4,3/12/2015 20:12,3/12/2015,20:12:00,20,2.02E+11,1200 BLOCK W CAMBRIA ST,1400,Vandalism/Criminal Mischief,18,2015-03,-75.150322,39.996613,19133
24,2,1/28/2015 20:29,1/28/2015,20:29:00,20,2.02E+11,200 BLOCK E CAMBRIA ST,1800,Narcotic / Drug Law Violations,17,2015-01,-75.128295,39.993696,19134
26,3,9/9/2015 21:20,9/9/2015,21:20:00,21,2.02E+11,1800 BLOCK E SERGEANT ST,1600,Prostitution and Commercialized Vice,19,2015-09,-75.128524,39.988128,19125
17,1,11/10/2015 14:16,11/10/2015,14:16:00,14,2.02E+11,1700 BLOCK CHRISTIAN ST,1400,Vandalism/Criminal Mischief,13,2015-11,-75.171184,39.9406,19146
25,2,3/1/2015 11:25,3/1/2015,11:25:00,11,2.02E+11,600 BLOCK E LOUDON ST,700,Recovered Stolen Motor Vehicle,18,2015-03,-75.112687,40.021661,19120
26,3,6/9/2015 12:19,6/9/2015,12:19:00,12,2.02E+11,1300 BLOCK E PALMER ST,700,Recovered Stolen Motor Vehicle,19,2015-06,-75.129869,39.973442,19125
39,2,10/15/2015 9:20,10/15/2015,9:20:00,9,2.02E+11,3800 BLOCK N 18TH ST,1400,Vandalism/Criminal Mischief,21,2015-10,-75.157187,40.011783,19140
14,4,2/8/2015 13:25,2/8/2015,13:25:00,13,2.02E+11,7100 BLOCK BOYER ST,1400,Vandalism/Criminal Mischief,10,2015-02,-75.187542,40.061849,19119
39,1,1/27/2015 17:30,1/27/2015,17:30:00,17,2.02E+11,100 BLOCK WYNEVA ST,1400,Vandalism/Criminal Mischief,21,2015-01,-75.164106,40.025086,19144
39,3,9/19/2015 13:40,9/19/2015,13:40:00,13,2.02E+11,2200 BLOCK W ALLEGHENY AVE,600,Thefts,21,2015-09,-75.165921,40.003324,19129
2,3,11/12/2015 10:46,11/12/2015,10:46:00,10,2.02E+11,7300 BLOCK SHELBOURNE ST,700,Recovered Stolen Motor Vehicle,2,2015-11,-75.086029,40.065882,19111
15,1,8/2/2015 18:17,8/2/2015,18:17:00,18,2.02E+11,5200 BLOCK FRANKFORD AVE,2500,Vagrancy/Loitering,11,2015-08,-75.078182,40.022416,19124
19,2,1/20/2015 23:52,1/20/2015,23:52:00,23,2.02E+11,300 BLOCK N FELTON ST,300,Robbery,15,2015-01,-75.244776,39.96724,19139
26,2,3/18/2015 10:06,3/18/2015,10:06:00,10,2.02E+11,1900 BLOCK N DARIEN ST,500,Burglary,19,2015-03,-75.148246,39.980956,19122
22,1,3/24/2015 11:51,3/24/2015,11:51:00,11,2.02E+11,2500 BLOCK N CLEVELAND ST,700,Recovered Stolen Motor Vehicle,16,2015-03,-75.162219,39.991814,19132
2,1,11/21/2015 20:14,11/21/2015,20:14:00,20,2.02E+11,6500 BLOCK CASTOR AVE,2100,Driving Under The Influence,2,2015-11,-75.076272,40.040732,19149
25,3,7/7/2015 3:01,7/7/2015,3:01:00,3,2.02E+11,400 BLOCK W LEHIGH AVE,2100,Driving Under The Influence,18,2015-07,-75.138372,39.991906,19133
26,3,5/2/2015 1:40,5/2/2015,1:40:00,1,2.02E+11,1000 BLOCK LEOPARD ST,600,Thefts,19,2015-05,-75.136135,39.966423,19123
6,1,5/25/2015 18:46,5/25/2015,18:46:00,18,2.02E+11,800 BLOCK N 04TH ST,1400,Vandalism/Criminal Mischief,5,2015-05,-75.144167,39.964638,19123
12,1,2/23/2015 10:30,2/23/2015,10:30:00,10,2.02E+11,8200 BLOCK BARTRAM AVE,700,Recovered Stolen Motor Vehicle,9,2015-02,-75.239442,39.893538,19153
17,1,6/23/2015 9:07,6/23/2015,9:07:00,9,2.02E+11,600 BLOCK S 17TH ST,600,Thefts,13,2015-06,-75.170586,39.943409,19146
26,2,1/11/2015 10:49,1/11/2015,10:49:00,10,2.02E+11,1100 BLOCK N AMERICAN ST,600,Thefts,19,2015-01,-75.140842,39.967638,19123
2,2,1/16/2015 0:50,1/16/2015,0:50:00,0,2.02E+11,600 BLOCK MAGEE AV,600,Thefts,2,2015-01,-75.090404,40.050727,19111
2,3,4/6/2015 16:38,4/6/2015,16:38:00,16,2.02E+11,7000 BLOCK CASTOR AV,600,Thefts,2,2015-04,-75.07033,40.046875,19149
19,2,8/15/2015 3:06,8/15/2015,3:06:00,3,2.02E+11,5700 BLOCK CHERRY ST,400,Aggravated Assault,15,2015-08,-75.235515,39.963671,19139
25,3,11/2/2015 15:05,11/2/2015,15:05:00,15,2.02E+11,3300 BLOCK N 05TH ST,200,Rape,18,2015-11,-75.138051,40.001668,19140
24,1,2/5/2015 14:18,2/5/2015,14:18:00,14,2.02E+11,4200 BLOCK MAYWOOD ST,600,Thefts,17,2015-02,-75.099177,40.01102,19124
18,3,11/14/2015 15:30,11/14/2015,15:30:00,15,2.02E+11,3600 BLOCK WALNUT ST,600,Thefts,14,2015-11,-75.195975,39.953333,19104
39,2,1/9/2015 18:22,1/9/2015,18:22:00,18,2.02E+11,4200 BLOCK N BROAD ST,1100,Fraud,21,2015-01,-75.149523,40.017462,19140
39,2,9/3/2015 20:51,9/3/2015,20:51:00,20,2.02E+11,4300 BLOCK N HICKS ST,1800,Narcotic / Drug Law Violations,21,2015-09,-75.151292,40.019098,19140
6,2,3/7/2015 3:07,3/7/2015,3:07:00,3,2.02E+11,N 08TH ST / MARKET ST,2100,Driving Under The Influence,5,2015-03,-75.153585,39.951136,19107
22,3,8/5/2015 15:20,8/5/2015,15:20:00,15,2.02E+11,2100 BLOCK N COLLEGE AV,1400,Vandalism/Criminal Mischief,16,2015-08,-75.171256,39.974997,19121
2,2,10/10/2015 11:06,10/10/2015,11:06:00,11,2.02E+11,5500 BLOCK N HILL CREEK DR,1100,Fraud,2,2015-10,-75.110674,40.037918,19120
22,3,7/26/2015 17:16,7/26/2015,17:16:00,17,2.02E+11,W GIRARD AV / N BROAD ST,600,Thefts,16,2015-07,-75.159444,39.971476,19121
15,3,5/31/2015 18:41,5/31/2015,18:41:00,18,2.02E+11,7300 BLOCK FRANKFORD AVE,600,Thefts,11,2015-05,-75.040344,40.037005,19136
17,2,10/27/2015 17:01,10/27/2015,17:01:00,17,2.02E+11,2900 BLOCK WHARTON ST,1400,Vandalism/Criminal Mischief,13,2015-10,-75.19361,39.93745,19146
25,4,3/12/2015 2:56,3/12/2015,2:56:00,2,2.02E+11,600 BLOCK W MAYFIELD ST,1400,Vandalism/Criminal Mischief,18,2015-03,-75.142251,39.998146,19133
22,2,10/1/2015 21:28,10/1/2015,21:28:00,21,2.02E+11,1900 BLOCK N NAPA ST,1400,Vandalism/Criminal Mischief,16,2015-10,-75.184787,39.986633,19121
25,2,2/8/2015 7:53,2/8/2015,7:53:00,7,2.02E+11,3700 BLOCK N LAWRENCE ST,1400,Vandalism/Criminal Mischief,18,2015-02,-75.135976,40.007309,19140
15,1,7/2/2015 13:27,7/2/2015,13:27:00,13,2.02E+11,2800 BLOCK ORTHODOX ST,100,Homicide,11,2015-07,-75.073378,39.997253,19137
39,2,12/6/2015 14:14,12/6/2015,14:14:00,14,2.02E+11,3200 BLOCK N BROAD ST,600,Thefts,21,2015-12,-75.152618,40.003151,19140
5,1,12/9/2015 8:03,12/9/2015,8:03:00,8,2.02E+11,200 BLOCK HERMIT ST,700,Recovered Stolen Motor Vehicle,4,2015-12,-75.213281,40.021354,19128
12,3,9/21/2015 16:01,9/21/2015,16:01:00,16,2.02E+11,6600 BLOCK GUYER AV,1400,Vandalism/Criminal Mischief,9,2015-09,-75.229064,39.918079,19142
2,2,6/1/2015 21:19,6/1/2015,21:19:00,21,2.02E+11,5900 BLOCK COLGATE ST,500,Burglary,2,2015-06,-75.101327,40.043535,19120
19,3,5/24/2015 18:38,5/24/2015,18:38:00,18,2.02E+11,5400 BLOCK LEBANON AVE,1400,Vandalism/Criminal Mischief,15,2015-05,-75.233623,39.98709,19131
25,2,8/7/2015 10:38,8/7/2015,10:38:00,10,2.02E+11,700 BLOCK E HUNTING PARK AVE,600,Thefts,18,2015-08,-75.112391,40.01208,19124
35,2,8/18/2015 23:38,8/18/2015,23:38:00,23,2.02E+11,4500 BLOCK N UBER ST,400,Aggravated Assault,20,2015-08,-75.157155,40.023533,19140
22,1,3/5/2015 2:56,3/5/2015,2:56:00,2,2.02E+11,2000 BLOCK N 17TH ST,600,Thefts,16,2015-03,-75.161541,39.98489,19121
25,2,12/3/2015 10:21,12/3/2015,10:21:00,10,2.02E+11,700 BLOCK E WYOMING AV,600,Thefts,18,2015-12,-75.110474,40.019874,19124
24,2,11/11/2015 12:13,11/11/2015,12:13:00,12,2.02E+11,300 BLOCK E WILLIAM ST,1800,Narcotic / Drug Law Violations,17,2015-11,-75.126438,39.993071,19134
