OBJECTID,ASSET_NAME,SITE_NAME,CHILD_OF,ADDRESS,TYPE,USE_,DESCRIPTION,SQ_FEET,ACREAGE,ZIPCODE,ALLIAS,CHRONOLOGY,NOTES,DATE_EDITED,EDITED_BY,OCCUPANT,TENANT,LABEL
600,Mann Music Center,West Fairmount Park,West Fairmount Park,5201 PARKSIDE AVE,Building,Stage\Stands,Performance Venue,50890.921857,1.168299,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Fredrick R. Mann Music Center, Inc.",Mann Music Center
601,Mount Pleasant South Necessary,East Fairmount Park,East Fairmount Park,3800 MT PLEASANT DR,Building,Historic House,Historic Building,154.832918,0.003554,19121, , ,,19Dec2012,Vanessa Miller,PPR,,
602,Cione Playground Building,Cione Playground,Cione Playground,2600 ARAMINGO AVE,Building,Recreation Bldg,,4855.399444,0.111465,19125, , ,,12Nov2013,Vanessa Miller,PPR,,Cione  
603,Mount Pleasant South Dependency,East Fairmount Park,East Fairmount Park,3800 MT PLEASANT DR,Building,Historic House,Historic Building,578.707969,0.013285,19121, , ,,19Dec2012,Vanessa Miller,PPR,,
604,Mount Pleasant Mansion,East Fairmount Park,East Fairmount Park,3800 MT PLEASANT DR,Building,Historic House,Historic Building,1959.951888,0.044994,19121, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,Philadelphia Museum of Art,Mount Pleasant Mansion
605,Horticultural Center Offices and Greenhouses,Horticulture Center,West Fairmount Park,4200 HORTICULTURAL DR,Building,Greenhouse\Nursary,Multi-Use Bldg,39909.002708,0.916188,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Starr Restaurnat, FP District Office",Horticulture Center
606,Mount Pleasant Maintenance Garage,East Fairmount Park,East Fairmount Park,3780 MT PLEASANT DR,Building,Garage\Maintenance\Storage Bldg,Historic Building,966.678466,0.022192,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
607,Mann Music Center Building,West Fairmount Park,West Fairmount Park,5201 PARKSIDE AVE,Building,Historic House,Historic Building,459.629313,0.010552,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Fredrick R. Mann Music Center, Inc.",
608,Mount Pleasant North Dependency,East Fairmount Park,East Fairmount Park,3800 MT PLEASANT DR,Building,Historic House,Historic Building,577.518606,0.013258,19121, , ,,19Dec2012,Vanessa Miller,PPR,,
609,Mann Music Center Building,West Fairmount Park,West Fairmount Park,5201 PARKSIDE AVE,Building,Historic House,Historic Building,580.748366,0.013332,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Fredrick R. Mann Music Center, Inc.",
610,Mount Pleasant North Necessary,East Fairmount Park,East Fairmount Park,3800 MT PLEASANT DR,Building,Historic House,Historic Building,137.198106,0.00315,19121, , ,,19Dec2012,Vanessa Miller,PPR,,
611,Mann Music Center Restrooms,West Fairmount Park,West Fairmount Park,5201 PARKSIDE AVE,Building,Restrooms,,2105.779463,0.048342,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Fredrick R. Mann Music Center, Inc.",
612,Mann Music Center Concession Building,West Fairmount Park,West Fairmount Park,5201 PARKSIDE AVE,Building,Concessions\Retail\Cafe,Historic Building,3058.087828,0.070204,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Fredrick R. Mann Music Center, Inc.",
613,Dairy Fields Restrooms,Dairy Fields,Wissahickon Valley Park,3785 MT PLEASANT DR,Building,Restrooms,Historic Building,1138.999053,0.026148,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
614,Stokley Playground Building,Stokely Playground,Stokely Playground,3000 EDGEMONT ST,Building,Recreation Bldg,,740.478158,0.016999,19134, , ,,12Nov2013,Vanessa Miller,PPR,,
615,Horticultural Center Boiler Room,Horticulture Center,West Fairmount Park,4202 HORTICULTURAL DR,Building,Garage\Maintenance\Storage Bldg,,585.422609,0.01344,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
616,South Georges Hill Restrooms,West Fairmount Park,West Fairmount Park,5050 S GEORGES HILL DR,Building,Restrooms,Historic Building,1854.507348,0.042574,19131, , ,,19Dec2012,Vanessa Miller,PPR,,
617,Park Trolley Headquarters,West Fairmount Park,West Fairmount Park,4121 HORTICULTURAL DR,Building,Garage\Maintenance\Storage Bldg,,564.713703,0.012964,19131, , ,,12Nov2013,Vanessa Miller,PPR,,Park Trolley Headquarters
618,8th & Diamond Playground Building,8th & Diamond Playground,8th & Diamond Playground,2032-62 N 08TH ST,Building,Recreation Bldg,,3627.272633,0.083271,19122, , ,,12Nov2013,Vanessa Miller,PPR,,8th & Diamond  
619,Ohio House,West Fairmount Park,West Fairmount Park,1700 BELMONT AVE,Building,Historic House,Historic Building,2294.781832,0.052681,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Ohio House
620,Kelly Drive Comfort Station,East Fairmount Park,East Fairmount Park,1701 JOHN B KELLY DR,Building,Restrooms,Historic Building,409.133574,0.009392,19121, , ,,12Nov2013,Vanessa Miller,PPR,,
621,Judges Tower,East Fairmount Park,East Fairmount Park,1700 JOHN B KELLY DR,Building,Stage\Stands,,354.189467,0.008131,19121, , ,,12Nov2013,Vanessa Miller,PPR,,Judges Tower
622,Monkiewicz Playground Building,Monkiewicz Playground,Monkiewicz Playground,3201 RICHMOND ST,Building,Recreation Bldg,,4538.441046,0.104189,19134, , ,,12Nov2013,Vanessa Miller,PPR,,Monkiewicz  
623,Pop's Playground Building,Pop's Playground,Pop's Playground,2150-72 E HUNTINGDON ST,Building,Recreation Bldg,Historic Building,1148.180096,0.026359,19125, , ,,12Nov2013,Vanessa Miller,PPR,,
624,Reviewing Stand on Kelly Drive,East Fairmount Park,East Fairmount Park,1700 JOHN B KELLY DR,Building,Stage\Stands,Historic Building,2866.294109,0.065801,19121, , ,,12Nov2013,Vanessa Miller,PPR,,Reviewing Stand on Kelly Drive
625,Rockland Mansion,East Fairmount Park,East Fairmount Park,3810 MT PLEASANT DR,Building,Historic House,Historic Building,2286.488721,0.052491,19121, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Rockland Mansion
626,Cohocksink Recreation Center Building,Cohocksink Recreation Center,Cohocksink Recreation Center,2901 CEDAR ST,Building,Recreation Bldg,,11527.080184,0.264626,19134, , ,,12Nov2013,Vanessa Miller,PPR,,Cohocksink  
627,Southern Maintenance Headquarters,West Fairmount Park,West Fairmount Park,4100 MONTGOMERY DR,Building,Garage\Maintenance\Storage Bldg,Historic Building,14790.485267,0.339544,19131,Building Maintenance Headquarters, ,,12Nov2013,Vanessa Miller,PPR,,Southern Maintenance Headquarters
628,Belmont Plateau Concession Building & Restrooms,Belmont Plateau,West Fairmount Park,4201 MONTGOMERY DR,Building,Restrooms,Multi-Use Bldg,3660.609769,0.084036,19131, , ,,12Nov2013,Vanessa Miller,PPR,,Belmont Plateau
629,Gathers Recreation Center Building,Gathers Recreation Center,Gathers Recreation Center,2501-59 DIAMOND ST,Building,Recreation Bldg,,10002.26869,0.229621,19121, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Clara Baldwin,Gathers  
630,Frank Glavin Playground Building,Frank Glavin Playground,Frank Glavin Playground,3267-81 ALMOND ST,Building,Recreation Bldg,,3173.959496,0.072864,19134, , ,,12Nov2013,Vanessa Miller,PPR,,Frank Glavin  
631,Ormiston,East Fairmount Park,East Fairmount Park,2000 RESERVOIR DR,Building,Historic House,Historic Building,1982.896637,0.045521,19121,Ormiston Mansion, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Royal Heritage Society of Delaware Valley,Ormiston
632,West River Drive Stables,West Fairmount Park,West Fairmount Park,1802 WEST RIVER DR,Building,Stables,Historic Building,5460.778453,0.125363,19131,Belmont Stable, ,,19Dec2012,Vanessa Miller,Lessee/Tenants,"Bill Pickett Riding Academy, Inc.",West River Drive Stables
633,Car Barn,West Fairmount Park,West Fairmount Park,4221 MONTGOMERY DR,Building,Barn,,43925.290344,1.00839,19131, , ,,12Nov2013,Vanessa Miller,PPR,,CarBarn
634,Boelson Cottage,West Fairmount Park,West Fairmount Park,1814 WEST RIVER DR,Building,Historic House,Historic Building,751.940449,0.017262,19131,Boelson House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP Staff,Boelson Cottage
635,"Carbarn Compound Office, Construction Division HQ",West Fairmount Park,West Fairmount Park,4101 MONTGOMERY DR,Building,Multi-Use Bldg,Multi-Use Bldg,2650.449011,0.060846,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
636,Mander Playground Building,Mander Playground,East Fairmount Park,2102 N 33RD ST,Building,Recreation Bldg,,6855.699109,0.157386,19132, , ,,12Nov2013,Vanessa Miller,PPR,,Mander Pool
637,Mander Playground Pool Building,Mander Playground,East Fairmount Park,2102 N 33RD ST,Building,Recreation Bldg,,1351.788146,0.031033,19132, , ,,12Nov2013,Vanessa Miller,PPR,,Mander Pool
638,Carbarn Compound Offices,West Fairmount Park,West Fairmount Park,4101 MONTGOMERY DR,Building,Multi-Use Bldg,Multi-Use Bldg,1880.526353,0.043171,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
639,Belmont Yard Pumping Station,West Fairmount Park,West Fairmount Park, ,Building,Pumping Station,,125.13508,0.002873,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
640,Belmont Cottage,West Fairmount Park,West Fairmount Park,2000 BELMONT MANSION DR,Building,Historic House,Historic Building,5586.807913,0.128256,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,American Women's Heritage Society,Belmont Cottage
641,Laurel Hill Mansion,East Fairmount Park,East Fairmount Park,7201 N RANDOLPH DR,Building,Historic House,Historic Building,2201.663355,0.050543,19121, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Women for Greater Philadelphia,Laurel Hill Mansion
642,Belmont Grove Restrooms,Belmont Grove,West Fairmount Park,BELMONT MANSION DRIVE,Building,Restrooms,,626.708955,0.014387,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FP-Special Events,
643,Ridgeland Mansion,West Fairmount Park,West Fairmount Park,4100 CHAMOUNIX DR,Building,Historic House,Historic Building,2505.107549,0.05751,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Ridgeland Mansion
644,Ridgeland Mansion Springhouse,West Fairmount Park,West Fairmount Park,4100 CHAMOUNIX DR,Building,Historic House,Historic Building,167.902636,0.003855,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
645,Ridgeland Mansion Barn,West Fairmount Park,West Fairmount Park,4100 CHAMOUNIX DR,Building,Barn,Historic Building,1925.609505,0.044206,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
646,St Joseph's Boathouse,East Fairmount Park,East Fairmount Park,2200 KELLY DRIVE,Building,Boathouse,,9887.278619,0.226982,19121, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,St. Joseph's University - land only,St Joseph's Boathouse
647,Edgeley Fields Refreshment Stand,East Fairmount Park,East Fairmount Park,3501 E EDGELY DR,Building,Concessions\Retail\Cafe,Historic Building,4261.02179,0.09782,19121, , ,,12Nov2013,Vanessa Miller,PPR,,Edgeley Fields Refreshment Stand
648,Woodford Chairhouse and Stable,East Fairmount Park,East Fairmount Park,3400 WOODFORD DR,Building,Stables,Historic Building,409.960592,0.009411,19132, , ,,19Dec2012,Vanessa Miller,Lessee/Tenants,Naomi Wood Trust,
649,Ridgeland Sheep Barn Shed,West Fairmount Park,West Fairmount Park,4200 CHAMOUNIX DR,Building,Shed,,187.2669,0.004299,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
650,Ridgeland Sheep Barn,West Fairmount Park,West Fairmount Park,4200 CHAMOUNIX DR,Building,Barn,,1781.43811,0.040896,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,
651,Woodford Mansion,East Fairmount Park,East Fairmount Park,3400 WOODFORD DR,Building,Historic House,Historic Building,2685.89402,0.06166,19132, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Naomi Wood Trust,Woodford Mansion
652,Samuel Recreation Center Building,Samuel Recreation Center,Samuel Recreation Center,2501 E TIOGA ST,Building,Recreation Bldg,Historic Building,9847.787063,0.226075,19134, , ,,12Nov2013,Vanessa Miller,PPR,,
653,Woodford Caretaker's House,East Fairmount Park,East Fairmount Park,3400 WOODFORD DR,Building,Historic House,Historic Building,461.697444,0.010599,19132, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Naomi Wood Trust,Woodford Caretaker's House
654,East Park Canoe House,East Fairmount Park,East Fairmount Park,2400 JOHN B KELLY DR,Building,Historic House,Historic Building,8955.352517,0.205587,19121, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Temple University, Police",East Park Canoe House
655,Recycling Center Water Shed,West Fairmount Park,West Fairmount Park,3850 FORD RD,Building,Shed,Recycling Center,50.287159,0.001154,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
656,District #5 Offices,West Fairmount Park,West Fairmount Park,3850 FORD RD,Building,Multi-Use Bldg,Multi-Use Bldg,5475.841436,0.125709,19131, , ,,12Nov2013,Vanessa Miller,PPR,,District 5 Office
657,John C Anderson Cultural Center,John C Anderson Cultural Center,John C Anderson Cultural Center,5323 OVERBROOK AVE,Building,Recreation Bldg,,4949.112234,0.113616,19131, , ,,12Nov2013,Vanessa Miller,PPR,,J. Anderson Cultural Center
658,Strawberry Mansion,East Fairmount Park,East Fairmount Park,2450 STRAWBERRY MANSION BRIDGE DR,Building,Historic House,Historic Building,3796.874986,0.087165,19132, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Committee of 1926,Strawberry Mansion
659,Cecil B Moore Recreation Center,Cecil B. Moore Recreation Center,Cecil B. Moore Recreation Center,2020-50 W LEHIGH AVE,Building,Recreation Bldg,Historic Building,12299.068551,0.282349,19132, , ,,12Nov2013,Vanessa Miller,PPR,,CB Moore 
660,Recycling Center Weigh Station,West Fairmount Park,West Fairmount Park,3850 FORD RD,Building,Weigh Station,Recycling Center,1031.088814,0.023671,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
661,Recycling Center Office,West Fairmount Park,West Fairmount Park,3850 FORD RD,Building,Multi-Use Bldg,Recycling Center,1078.02214,0.024748,19131,, ,,12Nov2013,Vanessa Miller,PPR,,Organic Recycling Center
662,Cricket/Archery Field Shed,Belmont & Edgely Cricket Fields,West Fairmount Park,4105 EDGELY AVE,Building,Shed,,237.211773,0.005446,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Phila. Area Disc Alliance/Phila. Cricket Club,
663,Cricket/Archery Field Clubhouse,Belmont & Edgely Cricket Fields,West Fairmount Park,4105 EDGELY AVE,Building,Multi-Use Bldg,Historic Building,1958.186229,0.044954,19131,Cricket Club House, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Phila. Area Disc Alliance/Phila. Cricket Club,
664,Franklin Playground Building,Franklin Playground,Franklin Playground,1930 E ELKHART ST,Building,Recreation Bldg,,2150.54069,0.04937,19134, , ,,12Nov2013,Vanessa Miller,PPR,,Franklin  
665,Tool House,West Fairmount Park,West Fairmount Park, ,Building,Historic House,Historic Building,258.28068,0.005929,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
666,Greenhouse,West Fairmount Park,West Fairmount Park,"CHAMOUNIX DR & FORD RD
CHAMOUNIX DR & FORD RD
C*",Building,Greenhouse\Nursary,,541.396293,0.012429,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
667,Greenhouse,West Fairmount Park,West Fairmount Park,CHAMOUNIX DR & FORD RD,Building,Greenhouse\Nursary,,825.523929,0.018951,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
668,"Greenland Nusery, Main Building",West Fairmount Park,West Fairmount Park,CHAMOUNIX DR & FORD RD,Building,Greenhouse\Nursary,Historic Building,493.595467,0.011331,19131, , ,,12Nov2013,Vanessa Miller,PPR,,Greenland Nusery
669,Robin Hood Dell East Building 2,Robin Hood Dell East,East Fairmount Park,3501 STRWBRRY MN. BR DR,Building,Concessions\Retail\Cafe,,2154.460116,0.04946,19132, , ,,12Nov2013,Vanessa Miller,PPR,,RHDE 
670,Robin Hood Dell East Entrance Gate & Box Office,Robin Hood Dell East,East Fairmount Park,3501 STRWBRRY MN. BR DR,Building,Multi-Use Bldg,Multi-Use Bldg,5829.759015,0.133833,19132, , ,,12Nov2013,Vanessa Miller,PPR,,RHDE
671,Robin Hood Dell East Building 1,Robin Hood Dell East,East Fairmount Park,3501 STRWBRRY MN. BR DR,Building,Historic House,Historic Building,10350.856524,0.237624,19132, , ,,12Nov2013,Vanessa Miller,PPR,,RHDE 
672,12th & Cambria Playground Building,12th & Cambria Playground,12th & Cambria Playground,1149 W CAMBRIA ST,Building,Recreation Bldg,,2146.750636,0.049283,19133, , ,,12Nov2013,Vanessa Miller,PPR,,12th & Cambria  
673,Lilacs House,West Fairmount Park,West Fairmount Park,3600 GREENLAND DR,Building,Historic House,Historic Building,1906.016664,0.043756,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,FPHPT Lease,Lilacs House
674,Chamounix Tennis House,Chamounix,West Fairmount Park,3250 CHAMOUNIX DR,Building,Multi-Use Bldg,Multi-Use Bldg,1959.166041,0.044976,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Friends of Chamounix Tennis,
675,29th & Chalmers Community Building,29th & Chalmers Park,29th & Chalmers Park,3001 W LEHIGH AVE,Building,Recreation Bldg,,11951.283305,0.274365,19132, , ,,12Nov2013,Vanessa Miller,PPR,,29th & Chalmers Community 
676,Heitzman Recreation Center Building,Heitzman Playground,Heitzman Playground,2136 CASTOR AVE,Building,Recreation Bldg,,8937.026653,0.205167,19134, , ,,12Nov2013,Vanessa Miller,PPR,,Heitzman  
677,Heritage Park Playground Building,Heritage Park Playground,Heritage Park Playground,1517-33 W CLEARFIELD ST,Building,Recreation Bldg,,577.250287,0.013252,19132, , ,,12Nov2013,Vanessa Miller,PPR,,Heritage Park  
678,West Comfort Station Stone Toilet /Picnic Shelter,West Fairmount Park,West Fairmount Park,2700 WEST RIVER DR,Building,Pavilion\Shelter,Historic Building,1713.477211,0.039336,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
679,Rivera Recreation Center Building,Rivera Recreation Center,Rivera Recreation Center,3201 N 05TH ST,Building,Recreation Bldg,,20638.96672,0.473807,19140, , ,,12Nov2013,Vanessa Miller,PPR,,
680,Woodside Park Playground Building,Woodside Park,Woodside Park,3910-18 CONSHOHOCKEN AVE,Building,Recreation Bldg,,1399.104706,0.032119,19131, , ,,12Nov2013,Vanessa Miller,PPR,,
681,McVeigh Recreation Center Building,McVeigh Recreation Center,McVeigh Recreation Center,400-64 E ONTARIO ST,Building,Recreation Bldg,Historic Building,14892.425921,0.341884,19134, , ,,12Nov2013,Vanessa Miller,PPR,,McVeigh  
682,James Allen Shuler Playground Building,Shuler Playground,Shuler Playground,2901 N 29TH ST,Building,Recreation Bldg,,1661.443082,0.038142,19132, , ,,12Nov2013,Vanessa Miller,PPR,,
683,Bridesburg Recreation Center Building,Bridesburg Recreation Center,Bridesburg Recreation Center,4625 RICHMOND ST,Building,Recreation Bldg,,16429.720311,0.377176,19137, , ,,12Nov2013,Vanessa Miller,PPR,,Bridesburg  
684,Panati Playground Building,Panati Playground,Panati Playground,3101-27 N 22ND ST,Building,Recreation Bldg,,3956.698823,0.090834,19132, , ,,12Nov2013,Vanessa Miller,PPR,,Panati  
685,Chamounix Equestrian Center,West Fairmount Park,West Fairmount Park,3250 CHAMOUNIX DR,Building,Stables,,11864.392062,0.27237,19131,Chamounix Stable/McCarthy Stable, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,"Work To Ride, Inc.",
686,Schmidt Playground Building,Schmidt Playground,Schmidt Playground,113-23 W ONTARIO ST,Building,Recreation Bldg,,1533.706048,0.035209,19140, , ,,12Nov2013,Vanessa Miller,PPR,,
687,Chamounix Carriage House,West Fairmount Park,West Fairmount Park,3250 CHAMOUNIX DR,Building,Historic House,Historic Building,2973.556881,0.068264,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Frnds of Chamounix-Phila Inter'l Youth Hostel,
688,Chamounix Cottage,West Fairmount Park,West Fairmount Park,3250 CHAMOUNIX DR,Building,Historic House,Historic Building,838.91327,0.019259,19131, , ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Not Listed,
689,Chamounix Mansion,West Fairmount Park,West Fairmount Park,3250 CHAMOUNIX DR,Building,Historic House,Historic Building,3300.284513,0.075764,19131,, ,,12Nov2013,Vanessa Miller,Lessee/Tenants,Frnds of Chamounix-Phila Inter'l Youth Hostel,Chamounix
690,Scanlon Recreation Center Building,Scanlon Recreation Center,Scanlon Recreation Center,1099 E TIOGA ST,Building,Recreation Bldg,Multi-Use Bldg,21617.566577,0.496273,19134, , ,,12Nov2013,Vanessa Miller,PPR,,
